ID,Content,Polarity
771114274387267584,"@jc_pblanco ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks ",POS
771117405460369413,"@ViKo_LH mira hijo de puta me cago en tu puta madre JAJAJAJAJAJAJJAAJAJA ya podré ir en 2018, ya... ",NEG
771118596969857024,"@AmuntValencia_ No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso ",NEU
770553276894961664,"@YooHooKane @Stellone_Cthun eres un sinvergüenza,hay ke dormir mas,yo he dormio 6 horas (porke no tengo legion hasta hoy) ",NEG
770550930534170624,Buenos días Magaluf ! @BHmallorca #BHmallorca#Magaluf #Mallorca #Island #Summer2016… https://t.co/amAnsSDaxI,POS
770520720099176448,@escolano y és una lastima porque tiene muy buenas ideas de diseño y al no pasar por Java rinden guay...pero MicroSoft y sus cosas ,NEG
770471105131929600,Nuevo trailer! #PokemonGo en minecraft! Espero que os gusten las pokecasas  os las imaginabais así por dentro? https://t.co/D2sH0op1ei,POS
770033138819104768,"@_ArtificialRed_ gracias tocaya  Pero.. es que es verdad da rabia.. ni un extremo ni otro, si hay machismo voy a ser la primera que va..",NEG
769979431163224064,"@SilversunRhythm bueno, Los miserables es un libro ""pesado"" o el Silmarillion, y amo los dos, así que valdrá la pena ",POS
770219445272936448,hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada ,NEG
770191925852966912,dreamer para siempre  @OfficialCritika @OfficialSaik os quiero chicos quier abrazaros https://t.co/oLDFpQ0Cd9,POS
770189160917458944,@josey_dani ¡Qué pintaza! Tanto la chistorra como el lomo son productos deliciosos. Probaremos vuestra sugerencia en frío y en bocadillo ,POS
770189062565158912,"@TeoGarciaEgea @paconadal De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",NEU
770224441838231552,".@donecperficiam6 ¿Me dice garrullo, llamándose Domingo? Esa es buena  @RLEGAZ @UrsulaBayer @gabrielrufian",NEU
770216597592113152,"@raquel_lpz Hola Raquel. Ya avisamos que por desgracia hubo un cambio de planes y no podrán venir en 2016, estamos intentándolo para 2017 ",NEG
770239405722374144,Me duele mucho la cabeza tio ,NEG
770238107656589312,"@NereeSantome Nope, es respingona  De chiquitin el bullying con eso fue real.  Para bonita ya estás tú Nere ~",NEU
770237198247559168,@flyintothestorm @SelenePetalos Mmmm yo tampoco te puedo decir nada  Supongo que lo lógico sería que lo tuvieran pero a saber,NEG
770235663946018817,He capturado mi primer gimnasio en el Pokemon Go. Cierto es que es probable que no tarden ni 10 minutos en quitarmelo. Pero mola ,POS
770240922361663488,"Me hubiera encantado contaros el martirio de san Juan Bautista, que es como de peli. Con Herodes, Salomé...pero no me ha dado la vida ",NEG
770226078535315456,Quiero que te fijes en mi interior pero me pongo unas tetas de talla cien y el escote más grande que haya ,NEG
770213306510565377,"@lococamionero  Otra cosa es que no tuviera seguridad social, porqe no era obligatorio en su situacion. Lee, los libros no muerden ",NEG
770098781744398338,"Mañana me veré las que faltan, pero la mejor de la noche no ha sido Britney vaya  Me ha decepcionado",NEG
770079202817216513,"@jose97angel el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...   ",POS
770203566170660864,"Pues mi cuerpo por dinero no he ofrecido, pero mi tiempo sí. En plan, si tienes la absurda idea de quedar conmigo, pagas tú TODO. ",NEG
770203207071047681,... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? ,NEU
770268393312284672,@judithgoan porque por no cargarlo con un cable oficial me he cargado la bat y el nuevo que me llega mañana es de sony ,NEG
770245181111201793,La Esteban promocionando el concierto de Estopa en Leganes...Que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes ,NEG
770261287007875072,"A principios de Septiembre saldrá mi nuevo tema en forma de vídeo, ya tengo ganas de que lo escuchéis! ",POS
770277966270107648,@Crisnosesae @l30n4_ @Beatrice_Val en serio? No sabía eso de ella  se me ha caído su imagen a tope,NEG
770286730150866944,"Nunca vi a nadie gritar de terror ni saltar tanto en tan poco tiempo JAJAJAJAJAJAJAJAJAJAJAJAJA P no soy cruel, fue con cariño ",NEG
770279791450791937,"Me dice la tía y cuanto tardarias en llegar al carrefour de hortaleza Y y pues poco, vivo en la plaza de chueca ",NEG
770279138146017280,Voy a echarme una siesta que me duele la cabeza que está que me explota. Pasad una buena tarde ,NEU
770258438504976384,@pvaya @Sailor_Tesserei @Sh3rryMH es que es una reivindicación muy de moda... Ya sabes... de gente pedante como yo ,NEU
770251072359260160,@Nonnes78 Hola guapísima! Nos encantaría hablar contigo por dm.. se puede pasar? ,POS
770230126088945665,"estoy entre dos, pero las dos son súper caras ",NEG
770248330219847680,"Si está claro, la culpa es mía ",NEG
770256720111206400,Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante ,POS
770051559933771777,"Donde desde los #Over25, parte como una de las aspirantes con grandes opciones de llegar a las galas... https://t.co/IUKuoWSlE8",POS
770049858627657728,Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no ,NEU
770074989475299328,"Quiero teñirme el pelo, pero a la vez no, y tampoco sé de qué color, solo sé que quiero hacer algo y es muy sad ",NEG
770131507583324162,"Buenos días. Lunes duro de vuelta al trabajo, al calor, al metro, a los madrugones y a la rutina #BuenosDias",NEG
769981905563451396,"@Mavi_Vieira perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",POS
770020594909872128,Still falling for you es genial omg Aunque ver la cara de Ellie con todos los retoques botoxiles me entristece ,NEU
770195404818382848,"@jmiguel @carrero Claro, yo quería por eso de manifiesto, hay cables chinos cojonudos. Otra cosa es que te compres el mas barato ",POS
770212596691701760,la foto que subió niall me pone triste porque quiero ser liam en esa foto además de que sale precioso ,NEG
770737219074191360,en plan bonito  porque yo no,NEU
770737091890339841,@MarinayTal Te pico mucho. Eres muy graciosa. Me río con tus chistes de kk. Me odias porque no me gusta Suicide Silence ,NEU
770734887825444865,"@IAzek4629 lo se  pero no miraba la acc, solo miraba de vez en cuando el combo y me emocionada y nervios y shit",NEU
770724386081046528,"@kikolo777 Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios ",NEG
770708719206301696,@JCesarPL @GuidoBCor Faltaría. Pensaba en cómo se construyen los discursos y quiénes los emplean. Es un debate interesante. ,POS
770718927018135552,@manue1112 Quedan ocho meses y aún está todo por hacer. Confiemos en poder realizar el Proyecto que tenemos planteado. Paciencia ,POS
770648450039971840,hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo ,NEG
770642621966520320,".@DavidCpsberga @goslum Vamos, que usted es el portavoz de 2 millones de personas. Una inmensa... minoría. ¿Le molesta la ""minorización""? ",NEG
770275131029590016,@tomasin_zgz ¡Hola Tomás! ¿Habéis visto los nuevos #dinos de #TierraMagna? Es normal que haya colas antes de que comience el espectáculo ,POS
770540098811199488,Algunos están Sad 24/7 Otros están Indignados 24/7 Yo estoy Cachondo 24/7,NEU
770568387558793216,@LokiMondrak La verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres ,NEG
770567971701940224,@LonelySoad mientras que no te pillen la primera semana que es cuando tienes la nariz como un payaso ,NEG
770590136828559360,"@daniacal aún no, pero si estará jugable en el TGS no creo que tarde demasiado. ",POS
770602135968964608,"en serio, tenéis que verosla ya ",NEU
770599972102348800,@LuisMartinez22_ pensba q iba a hacer @wxplosive una reflexion profunda de las q me hace a mi pero ,NEG
770599389555527680,Siento el Spam. Quiero que comprendáis  y compartáis conmigo la felicidad de este momento. Espero ser el mejor Capitán de todos! ,POS
770617179028938753,"Soy a tus pies Mariano Rajoy Brey @marianorajoy,en francia no hay otros partidarios que yo aunque no tengo mi tarjeta del PP  Viva Espana!",POS
770617075341594624,@Ancar_Lol Siempre buscando algo mejor  Ahora estoy bien y cobro bien. Pero puede que vaya a una del Prat!,POS
770616744192929792,"Mi última partida jugada, con Sona support. La grandes razones para jugar Sona https://t.co/2rgmMeAFIs",POS
770453393714348032,Eso de echar de menos tu propia casa son leyendas urbanas ,POS
770466250900340737,"Tengo ganas de bronca estoy aburrido, proximo tweet abro el cajon de mierda ",NEG
770532806833348608,"Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien ",POS
770607143158444032,"@JorgeUfano ¡Muchas gracias por la respuesta! Cualquier cosa, aquí estamos para lo que necesites  ¡Saludos!",POS
770614528048594945,"@VicentMoreraVCF @kennysamuerto @LoboVCF vale, pero de Rodrigo yo espero poco y Nani es una puta incógnita como va a rendir. Falta un 9 ",NEG
770612909105905665,Echo de menos las sudaderas y los pantalones largos ,NEG
770610134057885696,"Hoy, en las desventuras de Albert Sin agua que salga de ningún grifo en el piso. Ha decidido que no sale hasta nuevo aviso ",NEG
770610067146235904,Quiero mimos. Y un zumo de naranja. Estoy enfermita ,NEG
770443909260570624,"@Nebirous una de mis favoritas de tu galería, la luz que captaste es muy misteriosa además... me encanta! ",POS
770463923342540800,A ver sé que mido menos de 1'50 pero que NO TENGO 10 AÑOS o sea os lo digo en serio no tengo 10 años ,NEG
770496679632076800,@enekoolabuenaga seguramente no podré estar online hasta mañana ,NEG
770499448438915072,@Miriam_Munuera calor?! Calor?? Hoy mehe muerto de frío ,NEG
770510325124853760,"@fxnoname @BETWIN__ eso no se le debe decir ni a tu peor enemigo, que cruel , nadie es peor que el caramusgo del torete ",NEG
770435662449348608,Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal ,NEG
770434744748236800,@ragnomuelle Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas ,NEG
770081000747573248,"@EstreMaimona Hija mía ...Haces inteligente a la anormal de ""yolanda morin"".... ",NEG
770080368636592129,@apr15__ seamos como seamos siempre vamos a ser criticados....la vida es asi ,NEG
770101094500462593,@TartadeDurazno es lo que tiene ser un cereal ,NEU
769734680748888064,que cansado me tenes albacete... que cansado!! sino vuelvo a rosario en verano........... ojo.,NEG
770792054519656448,"Noemi duerme y yo estoy abandonada, hacedme caso ",NEG
770870439023370240,"Cambiar ""El mejor sistema™"" y la educación médica en España será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap",POS
770848832880074752,@santizuza  vete buscandote un ayudante que sepa de medicina porque entre Digard y Riviere haras las cronicas desde la enfermeria ,NEG
770859459790987264,"@GuilleBouzon @ConPdeJulandron creo que antes de insultar una cara deberias mirarte al espejo Guille. Ah, y quien ríe último rie mejor ",NEG
770877057765105664,"@dinomamut_ Buenos días! Ojalá extras todos los meses, sí ",POS
770941295883853824,Muchas gracias por este fantástico post  @conelmorrofino,POS
770947417130885120,@Sr_Zeta hola vengo de intagram  en verdad ya te seguia pero hola igualmente,POS
770946988158382081,"@Alex_Dieer ya ves eh, estaban amargados ",NEG
770943381652504576,quiero hacer un video en youtube desahogándome ,NEG
770942611997724672,Las horas que son y sigo sin ser capaz de ponerme a estudiar....el sueño puede conmigo ,NEG
770915744980795392,"@BenitoVGC el Sabueso es muy malo, el leñador mola Quiero minero y mago de hielo ",NEU
770914817360195601,@NoEsUnPagaro que te pasa necesitas ayuda? favea si te tienen secuestrada ,NEG
770960812785692672,No me pongáis Galantis que pienso en el Arenal y lloro ,NEG
770963910707019776,"""Es la crónica de un ciego y su mentira, que mil veces repetida se convertirá en verdad..."" #MN ",NEG
770963684705308672,@LaLiLoLaiLoLeo !Croquetas!  A mí me gustan pelín más hechas.,NEG
770959151992274945,"@JAGambero @tehubriego Porque, España, es un país, Opresor¡¡ malvado y esclavista¡... ",NEG
770802532855799808,@micaelarusso_ me ha pasado algo similar te entiendo cariño ,NEU
770809151597535236,"Últimamente, me están siguiendo chicas con perfiles bastante subidos de tono en Instagram. ¿Para cuándo un chico decente? ",NEG
770795402534715392,@anaamontull_ @IreneCarro_8 @MariloGarciaa6 con una pequeña donación hará felices a miles de chicas que no tienen  #asociacionmariloli,POS
770910691960160256,"@SigueLumen ¡Encantados y felices, un abrazo desde Plasencia! ",POS
770910217999712256,@CatedraRSC_UAH Muchas gracias!! Feliz por haber formado parte de esta edición del Master! ,POS
770929359611891712,@Realba74 @InterSerEd genial Rebeca !! Este era mi deseo al escribirlo. Seguiré escribiendo en esta linea práctica ,POS
770932923478532096,"Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales ",NEG
770952598954373120,@rubenlinoman como todo! Es un jugón! No quiero que lo fichéis. Es el peor día de mi vida ,NEG
770937557823721472,"@CsCValenciana @Albert_Rivera Como mejor luchar contra la crisis, unidos o siempre enfrentados.  Lo tengo claro.",NEU
770905616432922624,"@crisasanz claro, yo no digo que sea fácil... Para nada, yo llevo años intentándolo y será mi trabajo vital, pero quiero intentarlo ",POS
770902590817271808,"ojalá selena se recupere pronto, no merece nada malo #GetWellSoonSelena",POS
770880018398515200,"Qué deprimente, mañana ya sepriembre. QUE SE ACABAN LAS VACACIONES!!",NEG
770921497439375361,"@tooruskywalker no había casi nadie hablando del tema  (y tampoco puedo encontrar el vídeo, sad)",NEG
770862443908202496,Tienes una voz bonita @cristinabosca ahora sólo tengo que aprender a diferenciarla  me gusta la voz que tienes ,POS
769845188747558912,"Acabo de jugar en manual a PES 2017 y dios, como cambia el juego, jugando en leyenda, en 0 de velocidad, IMPRESIONANTE #PES2017 ",POS
769813079597121536,"@Swareles, ¡muchas gracias, Carla! De momento han caído tres, así que no empieza mal el día ",POS
769811083515265024,"¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 Necesito jugar los 5 de golpe... Peeeero no hay tiempo ",POS
769837775633911808,"@Danlok23 si, la edad no es inconveniente para nada, es parte de mi infancia y hacia falta algo así ",POS
769836787632050176,"@thorelvasco @eloymg85 es que 16 Gb es muy poquito, sobre todo teniendo en cuenta que el 6S sube a 12 Mp y graba en 4K ",NEG
769645693090889728,Hola estoy que reviento por haberme comido un box de kebab ayudadme a morir gracias ,NEG
769766061126344704,"Después de casi un mes entero sin él... puff, espero no echar temporadas tan largas sin verlo ",NEG
769605224612978688,@CelopanYT te hemos echado de menos en la fiesta fin de verano  te podrias haber ido con Ro ,NEG
769633726254972928,BABY @BlasAuryn #FollowSpree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.,NEG
769625675309412358,"salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  ",POS
769653122578911232,A pesar de todo...veo sorpresa en el Bernabéu...llamadme loca ,NEU
769868859406950401,@AraMalikian Lo hemos pasado en grande con las 4 estaciones. Una auténtica gozada para toda la familia ,POS
769961235186155521,Plan perfecto para terminar el fin de semana. @AthleticClub - @FCBarcelona_es. Después @VillarrealCF - @SevillaFC ,POS
769963990160138241,@Imanolduran @lavuelta jajaja esta vez vamos equipados!,POS
769959690092642304,Tranquilos que con el.dinero de Camacho seguro mañana empiezan las escabadoras en el Arraijanal ,POS
769963149336469504,"@PanadesPb @DenebGabe @VeuCat @Rorschargos Que @tv3 es plural?? Cuantas horas, del otro idioma oficial, emite?, No es de todos los cat? ",NEG
769968677269729280,@elitron77 Tranquilo. Ya me imaginaba. Tengo planes de ir al Bernabéu para ver a la Real. Allá para finales de Enero ,POS
769968532314529792,"Con lo cual he abierto todas las ventanas y he conectado el móvil a los altavoces, a ver si ahora suena mejor ",POS
769968293184765952,"@elitron77 Bueno, yo soy de la Real, neutral total ",NEU
769966461045571584,@Hectorfernandez @Alaves Pellegrino ha dotado al equipo una gran consistencia defensiva. Y buenos fichajes ,POS
769965623615037479,@pichyniboss te queda bien tio! Espero que esteis todos pasando un buen verano ,POS
769645274440531968,"@pilar_diz Buenooo, claro que si y a @chefidiaz se le está pegando...Pero es estupendo. Scoop. No dejéis de verla. ",POS
769665186760384512,@OneDayOfGlory tu ventilador me mira con cara seductora. ,POS
769664229590925313,El bloqueo -en vez del mute- es en realidad una medida para reducir el ridículo para los que no saben que existe el screenshot ,NEU
769642483869446144,"@FrayJosepho @Hienosdeorgullo @Capt_E_Navarre Más bien imposible. A no ser q se convierta al Islam, claro ",NEU
769829491246071808,"Como dice @quique_gonzalez , se escapa otro verano en un furgón blindado @salaBBK #Bilbao #QuiqueGonzález https://t.co/WeaevYCT2L",NEG
769903961507762176,Enormes @alo_oficial y @LewisHamilton. Buena carrera hoy en Spa. ,POS
769900426867175424,@JAVIERCASTRO96 por supuesto amigo mí que pases buen domingo ,POS
769899057586249728,@salvaroj La experiencia en mi centro es que los docentes (en la medida de nuestras posibilidades) las llevamos a cabo habitualmente ,POS
769909114109648900,Gracias por compartir querido Pepín  @CliftJose,POS
769896391938375680,"A Piper no le gusta que robe en las casas ni a la gente, Piper se ha ido a la basura junto a albóndiga ",NEG
769620703301828608,"@EvilAFM @RiotSh4rin nuestro 24 horas Solidario lo hacemos turnandonos para dormir, yo no apoyaría mucho algo tan poco salubre ",NEG
769599499027279872,"@ElDesmarque_VCF Pero nos falta un tio que meta gol, y el cabrón de Alcacer ya no está.  Haber ahora.",NEG
769599335092944896,¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor ,NEG
769598638007939072,@saez_cristina @muyinteresante @Fairphone Genial ! Está genial que la gente conozca un poco más estas alternativas ,POS
769598400572624896,@ciberchenet Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia? ,NEG
769602909571022848,"@MrSantiagus tranquilo, que yo si que te vi la única vez que he ido a chocochurros pero no sabía quien eras todavía! Jajaj ",NEU
769597539305791488,"@MasRazonqUnSant Entro el golpe,limpio como una mañana de primavera ",NEU
769623178666733568,"Nunca he tenido esta sensacion, ¿me la harías sentir? Es muy importante para mí Blas @BlasAuryn  #followspree",NEU
769912424677924864,@Zimlaar ¿Solo te preocupa el número de followers? Me lo imaginaba... jaja Ellos mismos piden que haga quedada ,NEU
769782206021632000,@CasanovasRichy  Buenos dias y feliz domingo  abrazo♡,POS
769830949156773888,"Lo de quedarse sola en casa sonaba a planazo de domingo, hasta que me doy cuenta de que no hay dulces en casa ",NEG
769818730511659008,@LiederabendCat Muchaas!! Y algunas muy bonitaas! Pero es verdad que se tiende a interpretar los 40 principales..   ,NEU
769808386519101440,Hoy queremos felicitar por su cumple a una de las mejores personas que hemos conocido gracia al #páde #RafaGuerrero  @PlanetaPadel  ,POS
772410757115944965,La figura de magearna se esta retrasando un poco Es raro en ese vendedor  aunque normalmente le pido un pack grande ,NEG
772409576381644800,Qué bonito fue aquel mes en el que viví sola y nadie me hacia un interrogatorio cada vez que llegaba a casa ,NEG
772547740081524736,@manowl @lugaricano Pero es absurdo! Y más si argumentamos que muchos españoles se ven obligados a salir de España... ,NEG
772539643720007680,Hola @TonyAguilarOfi nos gustaría escuchar #UnMinutoSinDolor nuevo single promocional de @DulceMaria en #40GlobalShow51 @40GlobalShow ,POS
772552969271255040,"@AdvyStyles Guitar ya sabes que hacer. El otro día estuve en llamada contigo por Green. A ver si unas públicas, aún que sea malo... ",NEU
772552312573325312,@Onesecondft5D Ya está preparando cosillas nuevas jeje,POS
771426766300872704,"@FrancisHD3 En Octubre haré cositas, un fuerte abrazo ",POS
771439744446234625,@jpablobece  la tengo que retomar... qué tal la segunda temporada? a @crevillo le ha flipado pero q opinas tú? que Carlos no es de fiar ,NEU
771441410071560193,"@KidrauhlSolotu Mira,así haces ejercicio JAJAJA ",POS
771464641780285445,@5555Selulopez @ideal_granada y quien va a pagar una multa de 3.000 euros? tan facil como ir al ayuntamiento y declararse insolvente ,NEG
771438847104278528,"Por cierto, @CarbonellJulia, este año estoy en el grupo 2 de Interpretación, así que no te veo tampoco en las dos horas esas ",NEG
771436170706313216,@Mery_Nasu nuestras mentes estan conectadas gracias a nuestro negativismo ,NEU
770675440138776577,"Gracias a toda la gente que dio RT a mi mensaje de buscar clan. He conseguido ser suplente adc en DragonsZGaminG,con ganas ",POS
770750396314882048,1477. No pero porque apenas hay confi ,NEG
770746512309641216,pa kuando la siguiente temporada de Rick y Morty ,NEG
770746453262229504,pa kuando la siguiente temporada de Juego de Tronos ,NEG
770746150341189633,pa kuando la siguiente temporada de Orphan Black ,NEG
770742343741935616,@JuliaRguezzz7 yo me las puse y acto seguido me las quite por que no era capaz de desbloquear el móvil ajjajajja ,NEG
770747892785184768,@estuffaxd -qué labios -qué pelo -pienso que nos llevaríamos -bien,POS
772422657077805056,"Me encanta cuando alguien viene a comer, y cuando empiezan a hablar de mis decisiones académicas y tengo que irme para no explotar ",NEG
772421566026113024,"@A3Noticias @tv3cat Que despropósito, no invitar a @KRLS al G20 ¡¡ .. Estoy indignado¡¡ Tiene que ser 1 error¡¡ ",NEG
772400193765597184,@Anitlunia @Sr_Benzal Al final el pavo se ha ido muy enfadado y la tía arrastrándose pidiendo que no lo hiciese... Me parece muy patético ,NEG
772397615501762560,@BTWD_band @notengodinero @sxrcxstrxphx cabrones que sabéis que soy pobre ,NEG
772497616672321536,@AuroPGtez pero después de ducharme tampoco se queda así ,NEG
772493963290873856,@tenistachanel quizás! Probaré eso que será más cuota  thanks!,NEU
772506009118072832,"Las partidas en la beta de Battlefield 1 con amigos son lo mejor del mundo, las risas que me echo no son normales ",POS
772042621137084416,"Me afeité hace dos días y no me puedo arrepentir más. Ahora aprece que tengo 5 años, y no me toman en serio ",NEG
772042274150686720,@rosabhernando... Tia que va ella y @freethenacho de telonero! Y hoy cena TT Que maaal  (he escrito mal y el corrector a puesto nasal ,NEG
772029348056535040,"Y tan amargado, porque no me lo chupan ",NEG
772028149056012289,@radiocable Siempre caen los mejores.  Suerte.,POS
772026581724332033,la vida me tiene muy confundida ,NEG
772025757321363457,@MsVelouria21 Pero pero porque eres muy guapa ,POS
772079720821301249,"@PesPrimicias Gran noticia, es algo de lo que me he quejado en mis vídeos, sobretodo las pérdidas frecuentes de balón de la defensa ",NEG
772057092568018944,@ChaendlerBean Agradecidos. Nos miras con buenos ojos  @IvanLibreros95,POS
772081347032743936,@Anna_TB para mí no son feas  hay feas y bonitas te salvas de arder en el infierno por hetero,NEU
772073446150959104,"@david_bonilla no poderme quedar el sábado al evento familiar de la @tarugoconf me jode, pero la familia me necesita en BCN ",NEG
772515729686003712,@EstefaniaJoaq @DavidCacho Las políticas del PP puede ser discutibles.  Pero estos políticos. Son de lo que no hay. Quw gente.  ,NEG
772376382995300352,"@falcaide muchas gracias, Francisco!! feliz día ",POS
772521392331972608,"@lttgrl  Hmmm pues no se como poder ayudarte mas , a veces es cierto que cuando estoy muy cabreado ni mi truco me sirve ",NEG
772522938327334912,"Penoso lo de hoy, pensando en que hacer en el futuro... Gracias a toda la gente que ha estado en el stream ",NEU
772528063313809409,sensacionalismo barato. Como echo de menos milenio 3 ,NEG
772530539475693568,@DarkPortu ya ya pero aún así no me convenció ,NEG
772537325305946113,"@Viikarii Relajate chica  el examene sta done, las notas no van a cambiar por mucho que tiembles asique no te rayes",NEG
772534279876317184,@NachoMarchal y que lo digas. Un día ves una meta inalcanzable y al poco estás luchando por la siguiente ,POS
772474830620860416,En la bañera ahogada sueño hecho realidad pls ,NEU
772474018490359808,Tan ridículo como que lleguéis a un movimiento que no es vuestro y tratéis de hacerlo todo a vuestro puñetero gusto ,NEG
772473785995894784,hoy es mi último día de vacaciones y lo más emocionante de mi día ha sido hacer el puzzle de sunggyu ,NEG
772440552252014592,"@Mehdi_FCB10 he llorado, me había quedado a medias con el último capítulo de una serie y paaaaaaam qué sufrimiento en latino ",NEG
772438627817316352,Yo quería que Callie y Wyatt siguiesen juntos ,NEG
772438625594335232,"Lo peor es que yo me marché cuando @olvihormigos se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella ",NEG
772449022913241088,"Y claro, como ella me ve fea y gorda pues lo que hay, da gusto vivir con alguien así ",NEG
772490608887885824,Y ya estoy en ese momento en el que estoy suscrito a los boletines de 12 embajadas y sus correspondientes Agencias de Investigación ,NEU
772483714257395713,"@DoloresParis Es que no, ya estoy cansado ",NEG
772487315042209792,@Se_Wilk @CiutadansCs @PrensaCs @mrhciudadanos @AlfonsoRojoPD Gran capacidad de análisis de @InesArrimadas en esa entrevista. #visión ,POS
771432153376821248,"Increíble pero cierto, hoy hay 2º vídeo en el 1º canal  poco a poco volvemos a la actividad, después de un descanso tengo muchas ganas ",POS
771432130886901760,@llillitto @CarreraCSIC @TrofeoJose_Cano @correporsiria @mediodemadrid @MitinAtletismo @nortevssur1 gracias  me lo paso genial haciéndolo!,POS
771431409340809217,muy preocupada porque no me crecen mas uñas desde que intenté pegar las postizas con superglu en vez de con el pegamento cosmético ,NEG
771431380676911104,"Hoy he visto Cazafantasmas por fin. Aunque no ha sido un peliculón (para mi), me ha mantenido entretenido las dos horas que dura ",POS
771349277226438656,"Me voy a las 6 a Madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así ",NEG
771407412096008192,Me veía hermosa con ese septum Me lo voy a poner otra vez se que os suda la polla pero pa eso esta twitter https://t.co/nl7gGDdBu5,POS
771450397051457541,Las mejores fotos son las que no se ven,POS
771422391499104256,"@lucas_egea92 Que bolsa tan poco ergonómica, ahi solo cabe un pepino del mercadona...ah que no es para ese tipo de pepinos no?...oki  jaja",NEG
771421546502057984,"@SeleneVirus Un poquito. Pero es normal porque es oscuro. Anyways, sigue viéndosete un poquito pelirrojo. Reflejos o algo así. ",NEU
771346551918718976,La verdad es que hoy tengo un buen día ,POS
771345696775700480,Algo bueno que le puedo encontrar al incendio de Villava es que esta tan cerca del Instituto... seria una pena que se quemase... ,POS
771434955733884930,@LleonardPler ¡Ya ves! Eso es fundamental ,NEU
771413397707587584,@danimonti77 Que cabrito   y te quito años  @AngelBergada23 perdónale porque no sabe lo que dice... o si ? Abrazo a los dos ,NEG
771387135538696193,Mi drama es que ahora me sale primero @taracanto en vez de @/BlasCanto y me confundo bc costumbre de dar al primer user ,NEG
771377812053819392,Que dificil es retomar los estudios despues de dos meses sin tocar un libro.. #pereza #ganascero #septiembre=examen ,NEG
771428188400615424,"@ReQueFer una de las que tiene mejores indicadoras, pero que es totalmente privada. Y no abramos esa puerta sin debate previo ",POS
771457906516566016,"@ClaudioSensasao @MsRose_84 @geraldine_balme ¡Cada vez sois más! Las risas están aseguradas entonces. Mañana preguntamos, dadlo por hecho ",POS
771460772790669313,@ClaraNyanNyan y lo bonitas que las tienes? ,POS
771471627628515328,@DianaMenendez97 tengo un examen pero me cago como si tuviera 58  graxias bb mañana veras mi cara de felicidad en el mejor estado,NEU
771471322283175937,"@gregollaniz @juliorj10 Hablaba normal, con alguien, antes de q usted se metiera insultando. Debería tener más educación ",NEG
771480890627219456,@almudenadiazact hombre no le pidas una resolución HD a mi pulso viejuno y con la cámara del movil  Pero es pequeñita y chula ,NEU
771342004303306754,Volvemos con energía y carta nueva #Elche #ColumpioBar https://t.co/9zwgh0fkrQ,POS
771318840949178368,"Primer día de adaptación, superado! #esllaut  @AVCanPastilla https://t.co/Z2zBxCN6vv",POS
771318170435084288,@MichaelPerrinow @Dandastur La pena es que no incluya a modo de extra el original. Con el de consola te lo regalaban con el preorder ,NEG
771339035445002240,#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,POS
771341281410838528,"En fin, ya veis lo duro que es comer solo hojas, la mala pinta que tiene y lo mal que sabe ",NEG
771354989490999296,"@auronplay Que casualidad que la primera llamada que le hacen al ""arruinado"" la coge,pero las otras no.No será que es el mismo. Un abrazo ",NEG
